dataset_variant,sample_id,risk_type,gold_label,rejected_score,chosen_score,chosen_schema,chosen_major_failures,chosen_score_cap,chosen_brief_reason_present,rejected_payload,rejected_source,supporting_rejected_sources,rejected_source_count,rejected_origin,message_hash,chosen_hash,rejected_hash
r6b_multi_score_only,5f6fbb495321622aac4f63ae92336dc247b6db31,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,44bb6160ac32a5c380aecdc582a9a21a0ae1e170,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6b_multi_score_only,61474d35c4a3aa6da4ed80e11a41b926f4227eed,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,5bf0656b19fb984cf9872a815c4ebc283ea135a4,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,9878c22c562fb5365ff6a948e69d8b7d142af564,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,2ad0b1c4202ade6f0e1c4877e0e920f9e8182619,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,6315a1b25d8d9b18cd9028878fcd897509359765,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,952bb390d1e53a9b46b2dcdc49585f1e930952f4,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,27bfdf1ca4b7fc76f2e6d3c246077d78b9bbfc5f,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator|deepseek-r1|qwq-plus,EduBenchEvaluator|deepseek-r1|qwq-plus,3,real_model_score_output,f521645407789ee3117c92204b8ae525f287f8db,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,26347fdbe0a04b7bfbc0e5079be670bb041a82f8,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|qwq-plus,4,real_model_score_output,9d0a587f9693538a44f5e9277c50b15e13eec0ef,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,20ef06cce7f1613dec13177e563bd0c9cb1a3c5e,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,c08d19d39ff9e8cfdaa1c7f8c94d014b68359c78,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,bd38b2e5001405a3952b7f825e330970af9a712d,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c8115f276e59cc28cf080c9e707ce603d5fe056b,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,33e93b08ff84ed29744d44be174968314a6b540f,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,1c1e5ea4cd18679b4da044b99be1b28743d68eea,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,44a426bf4f453df7ea5b7ac85d6f0e801f9ba296,low_to_high_real_model_error,1,4,1,score_only,,,False,"{""score"":4}",gpt-4o,gpt-4o,1,real_model_score_output,b518d9acfae26449fbd21a1199247a4649a94935,ea8d124a94959c34a5a3d3f5bbc8956a939cface,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,a258f673604d9a2b3bd9233114bf9f818ec3fd9e,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,9d2e6983cef8b21428ac1f944b9a4c7fcdf4a75b,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,a081fcfac5e9a0a75c34524892ba10e53fde6ef3,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",qwq-plus,qwq-plus,1,real_model_score_output,d63f27e0ee8e6f725560009d7c212e53715b26c9,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,e6d9f3adf35a70aae9f9bb908942fddee7c8dc75,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,091d1318b04f7e1349741f5cb988c6de8c50f895,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,b62bc6a3bc8db6a39e2d347c263aa392be416138,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,326cd760484de25d50e2795a923d703c8bd82af7,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,0d0381648fe4a4fe0190a9078762a6c964c16c3f,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",deepseek-r1,deepseek-r1,1,real_model_score_output,d7dbd6846bb5fa8dfcf61bf25c907888165f2bce,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,72cfafa19085cfd648b8538815d23784029c9434,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct|deepseek-r1,qwen3_4b_r0a_direct|deepseek-r1,2,real_model_score_output,30dfbf5f54d6b562478a6e80474fc0e483764955,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,4468842156d5b938a609185df023c4a860497e75,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",gpt-4o,gpt-4o,1,real_model_score_output,930f1fcbe7290b653e1526d26718b023eb1fdde6,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,8f54058a8a18d29e8418c300b44085222ef5d7bd,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,4468842156d5b938a609185df023c4a860497e75,mid_to_low_real_model_error,3,2,3,score_only,,,False,"{""score"":2}",qwq-plus,qwq-plus,1,real_model_score_output,930f1fcbe7290b653e1526d26718b023eb1fdde6,0f3e87d934aa22cb85860f178b7b054798903c13,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,a0d8761b0cd6aea4b4b2e373d723d13954b9a5db,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c4fb2d400a0c83bb4462269fe31ff0980c155641,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,23c4c8e8e32e557e51ae3626b4998260c58eb792,high_to_low_real_model_error,4,1,4,score_only,,,False,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,9cbad029e07b783da02e742e88433d007c44963a,bf2355b31a3942f09ea148ff7e236fb0f09a8390,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6b_multi_score_only,760d324f5147d497281af3ec7a84d022b439d4fa,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|qwq-plus,3,real_model_score_output,dcd642d0e496dd7ab9c12a8d2ebee26947b301a2,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,61584b63fddcf2c5d0a1304d65582607b9fbd0b7,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,c3faea3bc346cdf98ed4775487341ce886cc5792,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,ad09c00a22ca8121384bde837461dc12edb0cc23,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator|deepseek-v3|deepseek-r1,EduBenchEvaluator|deepseek-v3|deepseek-r1,3,real_model_score_output,44c846790d090d05823b3023455647d624dca8ee,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,7f06690e3b83f8cb5d82ce7419a9bf2540a0cc16,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,918657c456a9b450403a37eda5698f9976177918,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,c66470c6e72269d1c627c7b2e08eb92284b54649,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",EduBenchEvaluator|qwq-plus,EduBenchEvaluator|qwq-plus,2,real_model_score_output,990a162e2ef6925b074d6dc0e5cba75126f0bebc,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,8f04d6cb786b1a58fae43fd1ecc4185642111a42,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,54466ef4bf4a6fe797d2aab958ebc4a133041daa,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,d7e8846e6b080b74575da77c4caa4e3366b65fee,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwq-plus,qwq-plus,1,real_model_score_output,38ac5d444c679c5d79dd07e758ea0e02589b579b,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6b_multi_score_only,004d1678df98bbb9d8406f36a6fb6b7ed4001e89,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",gpt-4o,gpt-4o,1,real_model_score_output,18337e80c2b0ad4fd3d059c50be6868f5df3ae2e,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,9117791a5253e2e8d0066701a72d746c11d6e476,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,bcfbbcccf862cf31517221212a8ed8da9733c30e,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,072293e008cc3b28f56a7cfb51a7979ad942a832,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,aa5c82fc8b5e1a13af27f84e5df8168e8d8abef8,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,42be759361a13a890db9158863870c605bc180a5,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,ef0c715d333369d6c7e8826e4ae2948ccdace67d,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,3fdc81f613bf237c32a80d3fb798df97d4a1a3ab,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,4,real_model_score_output,4b638c011b8be1e9c249206de41ed4595202c534,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,0f47ecb0184ede6258fd4a21485bb131a24d8969,mid_to_low_real_model_error,3,2,3,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,46ad6b2feef5dc0db971908f5c053c292adf872e,0f3e87d934aa22cb85860f178b7b054798903c13,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,08e17a89ec6bdaf01401e8273bb48c4a9389829d,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,8ede2790a70df93def072b45dc8372d1e487d407,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,397c1f82c916551530d4c3121042f6d3b9b1b40b,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",gpt-4o,gpt-4o,1,real_model_score_output,aa5b8789979f965ad6ffeebba01fecd3c75126b1,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,c5ab395d70df2b30f7233cbf07d73aff0f027d53,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,7e432ff05c72f6e8d93ecb46e83c6146530cf999,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,19629e0a607161e8a40804cafd2f5395182ba59d,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",deepseek-v3,deepseek-v3,1,real_model_score_output,2773f8e96ff8e151f3ac66c0d92f56ebd7fb04ac,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,b5fcf58eb2fa824caa2c96f627a6856a91f5370f,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,a2376191967b3def98690b67384fc050a1ee1992,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,fc977252160db97ee979f7ad7768bbefa30c6e57,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator|deepseek-v3|gpt-4o|qwq-plus,EduBenchEvaluator|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,d3f3eb61254f6f238ec00687bd14e1786ac3f2cb,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,c1507d3c6bb859e46a5fcae0e2d5475886c36187,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,4,real_model_score_output,da246648ba4a7dfc125ec504cfb569200ad18a25,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,3b5a8c4295de94d52db9f719bd2bf0ff725b74bc,low_to_mid_real_model_error,2,3,2,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,5277039d250793f521747db1ea1e4d161baccb80,e7e7fff9de6aaf514989c81720426ef63d68ca0f,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,0f07275d1919cad9c6680a4499f413bca703feb1,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",deepseek-v3|gpt-4o,deepseek-v3|gpt-4o,2,real_model_score_output,0c8a482db93de82278273dd0cec6cc9012cc4c06,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,88aefbd39b47764c2a422afbecdadcb96b182e96,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,faf4a552b3099789369543eda2245314eb43e9ac,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,b0e59d6589f82e0c9cdfd2b5b5df6961f5e8536d,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|gpt-4o,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|gpt-4o,4,real_model_score_output,6d2f5418598eb87b9bc03376df889546d6b48a0e,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,b67a81e780ecb6ef461414f532ba36c9c341406c,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",deepseek-r1|qwq-plus,deepseek-r1|qwq-plus,2,real_model_score_output,e4f8e239ca85ba995fe4bf18d2d256c3585d5d58,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,e5e46e49107e4f6bfd6f13cea44bb67b97905260,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,2a3fb11e4a3d877ab7dd5c3b5bfe44fed1e6cd0b,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,80b206d487a4c9e39d68a0e0b12091aabe420729,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,fbd7178b56cd9753df126530f002a49b3fe9a8b2,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,fa439d530a93932f4cf8a09f743d80c44e18e0b8,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,20e485978640da20a62bca65703c57c76ad615f4,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,403644032ca3e9c0d924b7f41447c90ce3f7907a,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator|deepseek-v3,EduBenchEvaluator|deepseek-v3,2,real_model_score_output,f8eb212dd44756359d6352640147a672fa2c5b25,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,e5ae33c506ff1b2be4a3b127c5a5b3ad32fe6474,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,25cbd1e69da3eca2bc025f870e9719c21c5d6473,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,cc218e690fef26eec817bb03c4ad9a759d05825e,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,85f3c1808955a03fc394e94cc8a14e0f5ee9a1c1,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,low_to_mid_real_model_error,2,3,2,score_only,,,False,"{""score"":3}",EduBenchEvaluator|qwq-plus,EduBenchEvaluator|qwq-plus,2,real_model_score_output,8ae08e1d4fc77fbb87b25bc7c2e9aeb16ce78faf,e7e7fff9de6aaf514989c81720426ef63d68ca0f,0f3e87d934aa22cb85860f178b7b054798903c13
r6b_multi_score_only,45d0c0cdd54aa4d0a87f613141225d0192aede43,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",deepseek-v3,deepseek-v3,1,real_model_score_output,e89a3600b1e616b3dc3bac7bf2d5b42981e2034c,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,6c6b212f33ba4beee2d558b3d37f4dcbb6096746,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",deepseek-v3|gpt-4o,deepseek-v3|gpt-4o,2,real_model_score_output,d6dbb21177a1706ac6cd3535db13f336e2e9fd11,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,bbf00c682349c24b21ce0c89c071fd906223ebb3,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,7945859e5ad3f59d2b15608fd4b90a3484398ffa,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6b_multi_score_only,92910121cc180752d916f726d12fa5537c40dd88,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",EduBenchEvaluator|deepseek-r1|qwq-plus,EduBenchEvaluator|deepseek-r1|qwq-plus,3,real_model_score_output,595367ec069f35412f771d4dcbf346e658edef42,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,591ef6bd7f41497a637e31f0d6ce5f6a98ce6982,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator|deepseek-v3,EduBenchEvaluator|deepseek-v3,2,real_model_score_output,7f5e0265d4b83c2966218a9503cd8db5d79ea9ca,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,17e0ba51820c815389e5f672d6bed2ca748a8775,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,960c5d1a1cdd9b50d0f9125a2f1273ddd5478958,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,08e7719c7f21be669c9080ce5a057631d7dc81bd,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c806541df8045b128d37a1e83c5e3a01fde93db2,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6b_multi_score_only,cd63948c28174674b09c1bed2f6fa389c8ec4a34,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,fb9d42295caafae2965245b297c569c84130b027,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,0f9bdd1ac2b116a1f087a68008be1d0a38cb8ab1,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,f2dcb53fd00eaf3c9e2b6b5ab0aa792af6e9a40d,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6b_multi_score_only,a88d99b1ad30d4cbc8ec780813ca4f767debcc0b,mid_to_low_real_model_error,3,2,3,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,e3eb2591eba9e1ccdc6c1a9f42df0acd1a39d9ac,0f3e87d934aa22cb85860f178b7b054798903c13,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,0fb4eea41a3b15c55bebef9d4ca7590c0ff6ba42,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,4c7e2f881cf720d75d247fe0ee102c7cc7bd4eb9,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,cee900ae54fa6eebba02a393eb17608c77e96b4b,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct|EduBenchEvaluator|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|qwq-plus,3,real_model_score_output,127604e027868970955355e5aa851ac162318de8,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6b_multi_score_only,ac1bd2152468b8b76d3f260c3b14d33a886145a3,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,798e59ad1ae6d259fa56d41a965b4354d61ed3f0,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6b_multi_score_only,3fdc81f613bf237c32a80d3fb798df97d4a1a3ab,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,4b638c011b8be1e9c249206de41ed4595202c534,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
