sample_id,pilot_group,original_score,original_region,qwen_score,deepseek_score,score_gap,qwen_failure_bucket,deepseek_failure_bucket,qwen_derived_risk,deepseek_derived_risk,qwen_training_use,deepseek_training_use,conflict_type,adjudication_priority,question_preview,answer_preview,rubric_preview,top80_for_adjudication
abc2aed26c2f3aa3dad2c0bae8c5890218e7d839,train_high_disagreement_protection,5,high,4,5,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"问题：解释“需求弹性”的概念及其在经济学中的重要性。 学生的答案：需求弹性是指需求量对价格变化的反应程度。在经济学中，它很重要，因为它帮助企业了解价格变动对销售额的影响，也帮助政府制定税收政策。 请根据问题和学生答案给出""评分"":""评分细节"":""个性化反馈"":,以json格式返回","```json { ""评分"": 4, ""评分细节"": { ""概念解释"": 1.5, ""重要性分析"": 2, ""完整性"": 0.5 }, ""个性化反馈"": ""你的回答正确指出了需求弹性的核心定义（价格变化引起需求量的反应程度）及其在企业和政府决策中的应用，但存在以下改进空间：\n1. 概念需补充弹性类型（如价格弹性/收入弹性/交叉弹性）及计算公式（百分比变动比值）\n2. 重要性可扩展说明：企业定价策略（弹性大时降价增收）、产品分类...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",False
abdb228a62bf18c602a9070080e2ce4f04c4b898,train_education_dimension_stress,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"{'姓名': '张伟', '年龄': 20, '年级': '大二', '专业': '经济学', '学习目标': '理解理论经济学中的市场结构与策略行为', '当前能力水平': '具有基础的微观经济学知识，欠缺高级数学分析能力', '知识薄弱点': ['博弈论', '信息不对称'], '学习习惯': '喜欢通过阅读相关研究论文来加深理解，习惯用在线课程平台学习', '兴趣': ['市场动向分析', '公司竞争策略']} 请根据学生画...","```json { ""学习路径规划建议"": { ""阶段一：基础巩固"": [ ""复习并加深对微观经济学的理解，特别是与市场结构和企业行为相关的章节。"", ""通过在线课程平台（如Coursera、edX等）选择适合初学者的高级数学分析课程进行学习，为后续深入研究博弈论打下坚实的数学基础。"" ], ""阶段二：理论深化"": [ ""参加关于博弈论的专门课程或阅读相关书籍，理解基本概念如纳什均衡、占优策略等，并尝试解决简单的博弈问题。"", ""...","[""5分： 非常好地根据学生水平/特点/需求提供了高度差异化的内容/建议/反馈；提供的学习路径/资源建议精准、实用且有价值。"", ""4分： 能根据学生情况进行一定程度的个性化调整，提供了相关的学习建议或资源，具有较好的参考价值。"", ""3分： 尝试进行个性化，但适应性不强，内容/建议差异不大；提供的学习支持比较通用，价值有限。"", ""2分： 几乎没有体现个性化适应，输出内容/建议对所有人都一样；学习支持不足或不相关。"", ""1分：...",False
b0106edd91e17115dd57dc504576ffcd10f4692c,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Question: Discuss the role of neurotransmitters in the regulation of mood, and how imbalances can lead to mood disorders. Student's Answer: Neurotransmitters are chemicals in the brain that transmit signals between ne...","{ ""Score"": 7, ""Scoring Details"": { ""Content Accuracy"": 3.5, ""Completeness"": 2, ""Clarity"": 2, ""Depth"": 1.5, ""Critical Analysis"": 1 }, ""Personalized Feedback"": ""Your answer correctly identifies serotonin and dopamine as...","[""5: Precisely identified all errors (no omission or false positives); provided completely correct, clear, and optimal correction suggestions."", ""4: Correctly located most major errors; suggestions are generally accur...",False
b21b8c3ac37ecaa0e26ae36e530a7f7c75594d53,train_all_low_label,1,low,2,1,1,hidden_or_missing_failure,hidden_or_missing_failure,high,high,low_weight,high_weight,training_use_disagreement,7,"Subject:Computer Science Education Level:Undergraduate Question:What is the time complexity of the quicksort algorithm in the average case scenario? . Please generate the corresponding answer based on the question. ""A...","```json { ""Answer"": ""The time complexity of the quicksort algorithm in the average case scenario is O(n log n), where n is the number of elements in the array to be sorted."" } ```","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
c1c296b9d10778f5ff8bd28c2f3661fc1116ac33,train_education_dimension_stress,4,high,5,4,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"Subject:Psychology Education Level:Undergraduate Knowledge Point:Cognitive dissonance is a psychological concept that refers to the discomfort experienced when holding two or more conflicting cognitions (e.g., beliefs...","```json { ""Question"": ""Which of the following best describes cognitive dissonance?"", ""Options"": [ ""A. A state of mental clarity achieved through meditation."", ""B. The discomfort experienced when holding conflicting co...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of profic...",False
c9d7e6c9b71ca2703659bee917c8330b31421ed7,train_clean_high_controls,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Knowledge Point: Advanced Recirculating Aquaculture Systems (RAS) Design and Management Based on this knowledge point, provide ""Teaching Materials"": Teaching materials should include teaching objectives, key points an...","```json { ""knowledgePoint"": ""Advanced Recirculating Aquaculture Systems (RAS) Design and Management"", ""teachingMaterials"": { ""title"": ""Advanced Recirculating Aquaculture Systems (RAS) Design and Management"", ""descript...","[""5: Excellent role-playing (e.g., teacher/TA); language style, professionalism, and tone (e.g., encouraging/serious) are perfectly aligned with the assumed role and audience."", ""4: Role and tone are mostly consistent...",False
cafc4197096943dc7f904944269aeb328b8e6d2c,train_mid_borderline,3,mid,4,5,1,no_failure,no_failure,low,low,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Question: Explain the role of microRNAs in the regulation of gene expression in eukaryotic cells. Student's Answer: MicroRNAs (miRNAs) are small, non-coding RNA molecules that play a crucial role in regulating gene ex...","```json { ""Score"": 9, ""Scoring Details"": { ""Accuracy"": 9, ""Completeness"": 9, ""Clarity"": 9, ""Relevance"": 10 }, ""Personalized Feedback"": ""Your answer provides a comprehensive overview of the role of microRNAs (miRNAs) i...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
cd9e98862abb66d92b1c4934daea965b7fdf5fd6,train_clean_high_controls,5,high,4,5,1,no_failure,no_failure,low,low,low_weight,high_weight,training_use_disagreement,7,"焦虑级别：重度焦虑 对话内容：[{'学生': '最近我总觉得压力特别大，尤其是物理课的时候，只要想到学习物理就特别焦虑。'}, {'助理': '我听到你似乎在为物理课感到担心。能不能具体说一下是什么让你特别焦虑呢？'}, {'学生': '我一直觉得物理很难，对于公式和计算都不太理解，而且考试的时候总是出错。'}, {'助理': '理解复杂的概念确实会让人感到困难。考试可能让这些压力加剧。你在物理课上有没有特别困难的部分？'}, {...","```json { ""情绪状态分析"": { ""焦虑级别"": ""重度焦虑"", ""主要触发因素"": [ ""对物理学科的自我怀疑与挫败感"", ""电磁学公式应用困难导致的认知压力"", ""考试失误引发的预期性焦虑"" ], ""心理状态特征"": [ ""长期积累的学科挫败感"", ""特定知识模块的习得性无助"", ""考试场景的条件反射式紧张"", ""认知资源过度消耗导致的注意力涣散"" ] }, ""安慰与建议"": { ""认知重构"": [ ""肯定学习动机：...","[""5分： 充分融合所有关键场景要素（如学生历史、学习偏好等），输出高度个性化，并与教学情境高度匹配。"", ""4分： 有效使用主要场景要素，回答具有针对性；可能遗漏少量细节，但不影响整体效果。"", ""3分： 使用了部分场景信息，但融合较浅；个性化程度或情境契合度一般。"", ""2分： 仅表层提及场景信息，未有效融合核心要素；与上下文连接较弱。"", ""1分： 完全忽视场景特定信息；输出通用、模板化，且与场景不相关。""]",False
d3b9e69f7871db538f76dabbec0088d0f10fa6f1,train_mid_borderline,3,mid,4,5,1,no_failure,no_failure,low,low,low_weight,review_only,audit_hard_conflict;one_teacher_disagrees_with_human;training_use_disagreement,7,"Question: Explain the strategic significance of high ground in military operations. Please provide reasoning based on this question. Do not provide the answer directly.. ""Reasoning Provided"":, return in JSON format","{ ""Reasoning Provided"": [ ""In military operations, the concept of controlling high ground is often emphasized due to several strategic advantages it offers. Firstly, from an elevated position, forces can achieve a bet...","[""5: Subject matter application is not only accurate but also shows appropriate depth and rigor; adheres to industry or academic standards."", ""4: Proper use of professional knowledge reflecting a good degree of profic...",False
e8d317bb3a6ce9d7a82a8f452f924e96e8869cac,train_high_disagreement_protection,4,high,4,5,1,no_failure,no_failure,low,low,high_weight,low_weight,training_use_disagreement,7,"Question: True or False: The Andes Mountains are located in North America. Student's Answer: True Please provide ""Score"", ""Scoring Details"", and ""Personalized Feedback"" based on the question and student's answer, in J...","```json { ""Score"": 0, ""Scoring Details"": { ""Correctness"": 0, ""Explanation"": ""The student's answer is incorrect. The Andes Mountains are not located in North America, but rather in South America, stretching along the w...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
