sample_id,pilot_group,original_score,original_region,qwen_score,deepseek_score,score_gap,qwen_failure_bucket,deepseek_failure_bucket,qwen_derived_risk,deepseek_derived_risk,qwen_target_confusion_risk,deepseek_target_confusion_risk,qwen_audit_target_confusion_detected,deepseek_audit_target_confusion_detected,qwen_training_use,deepseek_training_use,conflict_type,adjudication_priority,question_preview,answer_preview,rubric_preview,top80_for_codex_direct_review
d188f4704428dec364a97a491930337f3ca4d844,train_mid_borderline,3,mid,1,1,0,hidden_or_missing_failure,visible_failure,high,high,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;failure_bucket_disagreement,4,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",True
f4206bd15e53c0ca4937534aca59b07a30cbda0d,train_mid_borderline,3,mid,5,5,0,no_failure,no_failure,low,low,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human,4,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task...",True
12b0fbaa8dc92d70e5f3a1c5b668c285c85d33fb,train_clean_high_controls,4,high,3,5,2,hidden_or_missing_failure,no_failure,medium,low,none,none,False,False,low_weight,low_weight,deepseek_lenient_qwen_strict;derived_risk_disagreement;failure_bucket_disagreement;score_gap_ge2,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",True
23c4c8e8e32e557e51ae3626b4998260c58eb792,train_high_disagreement_protection,4,high,3,5,2,hidden_or_missing_failure,no_failure,low,low,none,none,False,False,low_weight,low_weight,deepseek_lenient_qwen_strict;failure_bucket_disagreement;score_gap_ge2,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Strongly supportive and encouraging; consistently uses constructive and positive language; offers highly effective heuristic guidance instead of simply giving answers."", ""4: Generally supportive tone and positive...",False
5f6fbb495321622aac4f63ae92336dc247b6db31,train_high_disagreement_protection,5,high,5,3,2,no_failure,hidden_or_missing_failure,low,low,none,none,False,False,high_weight,review_only,audit_hard_conflict;failure_bucket_disagreement;one_teacher_disagrees_with_human;qwen_lenient_deepseek_strict;score_gap_ge2;training_use_disagreement,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
85d1a0889004d86b237b8df1cf33b46e3c9dac1e,train_mid_borderline,3,mid,2,4,2,hidden_or_missing_failure,no_failure,high,low,none,none,False,False,low_weight,review_only,deepseek_lenient_qwen_strict;derived_risk_disagreement;failure_bucket_disagreement;score_gap_ge2;training_use_disagreement,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",False
b5fcf58eb2fa824caa2c96f627a6856a91f5370f,train_mid_borderline,3,mid,5,3,2,no_failure,visible_failure,low,low,none,none,False,False,review_only,high_weight,audit_hard_conflict;failure_bucket_disagreement;one_teacher_disagrees_with_human;qwen_lenient_deepseek_strict;score_gap_ge2;training_use_disagreement,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
bc6c8aae4e012e80e2052e4e76cb7093dc61ed19,train_all_low_label,2,low,1,3,2,hidden_or_missing_failure,visible_failure,high,low,none,none,False,False,low_weight,low_weight,deepseek_lenient_qwen_strict;derived_risk_disagreement;failure_bucket_disagreement;score_gap_ge2,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",False
e17c5da714b6d3ebbc04a9b8b50a640fa5628007,train_high_disagreement_protection,5,high,5,3,2,no_failure,hidden_or_missing_failure,low,medium,none,none,False,False,high_weight,review_only,audit_hard_conflict;derived_risk_disagreement;failure_bucket_disagreement;one_teacher_disagrees_with_human;qwen_lenient_deepseek_strict;score_gap_ge2;training_use_disagreement,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",False
f039a41fad3824842e2abc63d07fbc25515aec94,train_mid_borderline,3,mid,5,3,2,no_failure,visible_failure,low,low,none,none,False,False,review_only,high_weight,audit_hard_conflict;failure_bucket_disagreement;one_teacher_disagrees_with_human;qwen_lenient_deepseek_strict;score_gap_ge2;training_use_disagreement,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 完全理解并精准执行所有指令，完美达成核心任务目标，格式完全符合要求。"", ""4分： 准确理解主要指令，正确执行任务，核心目标达成度高，格式基本符合要求，可能有极少细节遗漏或偏差。"", ""3分： 理解了指令大意但可能忽略部分细节，任务基本完成但存在一些不准确或遗漏之处，格式有明显尝试但存在较多偏差。"", ""2分： 对指令理解有偏差，任务完成度低或有严重错误，格式多数不符合要求。"", ""1分： 完全误解或无视指令，任务未完...",False
f251793e251d1e0d57a905047fa2fa896f09a447,train_high_disagreement_protection,5,high,5,3,2,no_failure,visible_failure,low,low,none,none,False,False,high_weight,review_only,audit_hard_conflict;failure_bucket_disagreement;one_teacher_disagrees_with_human;qwen_lenient_deepseek_strict;score_gap_ge2;training_use_disagreement,5,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: All stated factual elements (definitions, formulas, dates, terms, syntax, etc.) are completely accurate."", ""4: Vast majority of facts are correct; possibly contains very minor, non-critical typos or omissions."", ...",False
